id,actor_1_gender,actor_2_gender,actor_3_gender,actor_1_name,actor_2_name,actor_3_name,director_gender,director_name
65320,2,0,2,Jack Palance,Al Cliver,Harry Baer,0,Fernando Di Leo
55685,1,1,2,Gloria Guida,Lilli Carati,Ray Lovelock,0,Fernando Di Leo
59117,2,2,1,Santiago Segura,Yon González,Ana Obregón,2,Santiago Segura
254869,2,2,2,Santiago Segura,Julián López,Jesulín de Ubrique,2,Santiago Segura
109689,2,1,1,Mario Casas,Clara Lago,María Valverde,0,Fernando González Molina
76341,2,1,2,Tom Hardy,Charlize Theron,Nicholas Hoult,2,George Miller
280092,2,0,1,Dermot Mulroney,Stefanie Scott,Lin Shaye,2,Leigh Whannell
140607,1,2,2,Daisy Ridley,John Boyega,Adam Driver,2,J.J. Abrams
271969,2,2,2,Jack Huston,Toby Kebbell,Rodrigo Santoro,2,Timur Bekmambetov
68735,1,2,2,Paula Patton,Travis Fimmel,Ben Foster,2,Duncan Jones
99861,2,2,2,Robert Downey Jr.,Chris Hemsworth,Mark Ruffalo,2,Joss Whedon
76600,1,1,2,Kate Winslet,Zoe Saldana,Sam Worthington,2,James Cameron
166426,2,2,2,Johnny Depp,Javier Bardem,Geoffrey Rush,0,Joachim Rønning
141052,2,2,1,Ben Affleck,Henry Cavill,Gal Gadot,2,Zack Snyder
102899,2,2,1,Paul Rudd,Michael Douglas,Evangeline Lilly,2,Peyton Reed
166424,2,1,2,Miles Teller,Kate Mara,Michael B. Jordan,2,Josh Trank
293660,2,1,2,Ryan Reynolds,Morena Baccarin,Ed Skrein,2,Tim Miller
284053,2,2,1,Chris Hemsworth,Tom Hiddleston,Cate Blanchett,2,Taika Waititi
283995,2,1,2,Chris Pratt,Zoe Saldana,Dave Bautista,2,James Gunn
271110,2,2,1,Chris Evans,Robert Downey Jr.,Scarlett Johansson,2,Anthony Russo
284052,2,2,1,Benedict Cumberbatch,Chiwetel Ejiofor,Rachel McAdams,2,Scott Derrickson
246655,2,2,1,James McAvoy,Michael Fassbender,Jennifer Lawrence,2,Bryan Singer
72900,0,1,0,David Sánchez del Rey,Adriana Ozores,Roberto Alvarez,2,Miguel Albaladejo
77680,2,0,0,Josema Yuste,Millán Salcedo,Esther Del Prado,0,Álvaro Sáenz de Heredia
268171,1,2,2,Shirley MacLaine,Christopher Plummer,Chris Noth,2,Michael Radford
54148,2,2,1,Ernesto Alterio,Alberto San Juan,Natalia Verbeke,0,David Serrano
75752,2,1,2,Bobby Darin,Stella Stevens,Everett Chambers,2,John Cassavetes
290695,2,0,2,پیمان معادی,Negar Javaherian,Mani Haghighi,0,Nima Javidi
133790,2,1,1,Larry David,Eva Mendes,Kate Hudson,2,Greg Mottola
279914,1,2,1,Ashley Judd,Ray Liotta,Amanda Crew,0,Dustin Marcellino
301883,2,2,0,Donald Meek,John Hamilton,Betty Pierce,2,Joseph Henabery
214264,2,0,0,Brian Lewis,Trin Miller,Nathan Rice,0,Matt Vancil
270343,1,0,2,Adèle Haenel,Kevin Azais,Antoine Laurent,0,Thomas Cailley
183932,0,0,0,Apollon Uni,Álex Nova,Kada-Abd-el-Kader,2,Rex Ingram
96175,1,2,0,Claudette Colbert,Ray Milland,Brian Aherne,2,Mark Sandrich
144676,2,2,1,Robert Carradine,Jeff Speakman,Robin Curtis,2,Worth Keeter
118439,1,2,0,Reba McEntire,Kenny Rogers,Rick Rossovich,2,Dick Lowry
104427,2,1,1,Jack Oakie,Lucille Ball,Ruth Donnelly,0,Benjamin Stoloff
102289,1,0,2,Jane Russell,Forrest Tucker,George Brent,2,Allan Dwan
87983,2,1,2,Red Skelton,Jane Greer,Tim Considine,0,Robert Z. Leonard
26631,0,0,0,Tyler Hanes,James Katharine Flynn,Robert Dionne,0,Lou Peterson
116780,1,2,1,Eleanor Parker,Richard Boone,Joan Blondell,2,Hugo Haas
63486,2,1,0,Katsuo Nakamura,Hiroko Sakuramachi,Teruo Miyazaki,0,Akira Daikuhara
214446,2,1,0,Henry Jaglom,Andrea Marcovicci,Michael Emil,2,Henry Jaglom
42650,0,0,2,"Robert Walker, Jr.",Joanna Frank,John Garwood,2,Richard Rush
33733,2,2,2,"Sammy Davis, Jr.",Peter Lawford,John Wood,2,Jerry Lewis
82868,2,1,1,Jason Alexander,Nia Peeples,Lainie Kazan,2,Robert Marcarelli
155208,2,1,2,Ronald Reagan,Viveca Lindfors,Broderick Crawford,2,Don Siegel
58757,0,2,0,Elsbeth Sigmund,Heinrich Gretler,Thomas Klameth,2,Luigi Comencini
53573,2,1,2,Buster Keaton,Anita Page,Cliff Edwards,2,Zion Myers
176627,1,2,1,Kay Francis,Lyle Talbot,Glenda Farrell,2,Lloyd Bacon
107073,0,0,0,Laura Agorreca,Paulina Galinelli Hertzog,Viviana Suraniti,0,Paula Markovitch
84719,2,1,2,Lon Chaney Jr.,Anne Nagel,Frank Albertson,2,George Waggner
109109,2,2,1,Dick Foran,Leo Carrillo,Peggy Moran,2,George Waggner
26801,2,1,2,William Gargan,June Clyde,John Litel,2,George Waggner
2648,0,2,2,Samuel Hui,Karl Maka,Leslie Cheung,2,Liu Chia-Liang
48645,1,2,1,Esther Williams,Howard Keel,Minna Gombell,2,Robert Alton
47993,2,2,2,Stan Laurel,Oliver Hardy,W.C. Fields,2,Robert Youngson
156141,0,0,2,Mikhail Ulyanov,Archil Gomiashvili,Sergey Nikonenko,2,Yuri Ozerov
84346,0,0,2,Mikhail Ulyanov,Archil Gomiashvili,Sergey Nikonenko,1,Lucy Walker
252096,0,0,2,Hannu Lauri,Laila Räikkä,Antti Litja,2,Matti Kassila
68351,0,0,0,Kofi Ghanaba,Oyafunmike Ogunlano,Alexandra Duah,2,Haile Gerima
12427,0,0,0,Aaron Arefe,Abiye Tedla,Takelech Beyene,2,Haile Gerima
156201,1,1,0,Brigitte Lin,Maggie Cheung,Han Chin,0,Yim Ho
77678,2,1,2,George Murphy,Nancy Reagan,Billy Gray,2,David Bradley
178607,1,2,2,June Allyson,Dick Powell,Ricardo Montalban,2,John Sturges
74694,1,2,1,Noley Thornton,Jason Robards,Jane Seymour,0,Michael Ray Rhodes
1163,1,1,2,Hallie Kate Eisenberg,Alison Elliott,David Strathairn,0,Nadia Tass
72032,2,2,0,Lee Van Cleef,Reiner Schöne,Giampiero Albertini,2,Gianfranco Parolini
45398,2,2,2,Brian Keith,Helmut Griem,Ian Hendry,2,Lamont Johnson
45020,2,2,1,Scott Caan,Dylan McDermott,Erika Christensen,0,Patrick Hoelck
16652,0,0,0,G.K. Bowes,Kelly Brewster,Doug Erholtz,0,Steven E. Gordon
128598,1,1,2,Victoria Maurette,Mariana Seligmann,Andres Bagg,2,Albert Pyun
52251,1,1,0,Franziska Weisz,Birgit Minichmayr,Marlene Streeruwitz,1,Jessica Hausner
53950,1,2,2,Trish Van Devere,Joseph Cotten,David Gautreaux,2,George Bowers
21533,2,1,1,Beau Bridges,Chantal Conlin,Heather McEwen,0,Philip Spink
37610,2,1,2,Jerry Lewis,Marie McDonald,Sessue Hayakawa,2,Frank Tashlin
69234,2,2,1,Burt Lancaster,Adam Storke,Teri Polo,2,Tony Richardson
62410,1,2,2,Jessica Alba,Patrick Renna,Brandon Baker,2,Sean McNamara
24059,2,0,2,Dylan Baker,Stacie Bono,Timothy Hutton,0,Ryan Eslinger
111043,2,1,2,Gary Cooper,Phyllis Thaxter,David Brian,0,André De Toth
288521,1,2,0,Colleen Moore,Neil Hamilton,Bodil Rosing,2,William A. Seiter
168164,1,2,0,Colleen Moore,Neil Hamilton,Bodil Rosing,0,Daniel Dencik
216457,2,1,0,Louis Garrel,Anna Mouglalis,Emanuela Ponzano,2,Philippe Garrel
55531,0,0,0,Hannes Häyrinen,Ritva Arvelo,Kullervo Kalske,2,Matti Kassila
229594,2,2,2,Ted Jan Roberts,Corey Feldman,Mako,2,Jerry P. Jacobs
215405,2,0,2,Stephen Furst,Shonda Whipple,Joseph Campanella,2,Joseph Merhi
93892,2,2,0,Don Murray,Larry Gates,Cindi Wood,2,Irvin Kershner
206581,1,2,0,Greta Garbo,Lars Hanson,Lowell Sherman,2,Victor Sjöström
25735,2,1,1,Barry Sullivan,Belita,Joan Lorring,2,Gordon Wiles
27738,2,2,2,Joaquin Phoenix,Peter Billingsley,Whip Hubley,0,Rick Rosenthal
75826,2,2,0,Kevin Sorbo,Anthony Quinn,Renee O'Connor,2,Harley Cokeliss
93077,2,1,2,Wes Bentley,Kate Maberly,Ryan Donowho,0,W. Peter Iliff
228245,2,2,0,Mekhi Phifer,William Sadler,Derek Roché,0,Stuart Connelly
44811,2,1,2,Sean Patrick Flanery,Victoria Pratt,Drew Waters,2,Steven R. Monroe
14427,2,2,2,Milo Ventimiglia,Eddie Kaye Thomas,Justin Urich,0,Marni Banack
117120,2,2,2,Aneurin Barnard,Steve Evets,Jack Doolan,0,Ian Clark
27353,2,2,2,Devon Werkheiser,Tim Meadows,Daniel Roebuck,2,Savage Steve Holland
49712,2,0,2,Scott Glenn,Jade Malle,Joe Pesci,2,Elie Chouraqui
53085,2,0,1,Vladimir Mashkov,Evgeny Mironov,Svetlana Antonova,0,Andrei Kavun
258251,1,1,1,Michelle Fairley,Roxanne McKee,Rosie Day,2,Jonathan English
21795,0,0,0,Yoon Jin-Seo,Park Ki-Woong,Yu-seon Ham,2,Oh Ki-hwan
24556,0,2,1,Aaron Spann,Jeff Bennett,Aria Curzon,2,Charles Grosvenor
97732,1,2,2,Robin Tunney,Adam Scott,Jeremy Strong,0,Nate Meyer
41235,1,2,2,Jennifer Grey,Craig Sheffer,Daniel Lapaine,2,Avi Nesher
41625,2,2,2,Judge Reinhold,Danny DeVito,Eddie Albert,2,Ken Finkleman
31981,2,2,2,Jim Jefferies,Danny DeVito,Eddie Albert,2,John Moffitt
236324,1,1,1,Daryl Hannah,Kirsten Prout,Chloe Bridges,2,Mark Quod
44862,2,2,1,Brian Presley,Ed Harris,Taraji P. Henson,0,Ash Adams
80596,2,1,1,Robert Donat,Margaret Johnston,Maria Schell,2,John Boulting
51791,2,1,2,Robert Donat,Valerie Hobson,Walter Rilla,2,Harold S. Bucquet
87115,1,2,1,Marlene Dietrich,Robert Donat,Irene Vanbrugh,2,Jacques Feyder
40785,2,0,1,Michael Nyqvist,Catherine Hansson,Moa Gammel,0,Johan Brisinger
98586,2,2,1,Daniel Brühl,Lluís Homar,Blanca Suárez,0,Eduard Cortés
52203,2,2,2,Peter Cushing,Donald Pleasence,George Rose,2,John Gilling
47197,1,2,1,Merle Oberon,Ralph Richardson,June Duprez,2,Michael Powell
86956,2,2,1,Paul Robeson,Leslie Banks,Nina Mae McKinney,2,Zoltan Korda
28567,2,1,2,Gregory Peck,Joan Bennett,Robert Preston,2,Zoltan Korda
88320,2,1,1,Charles Boyer,Ann Blyth,Jessica Tandy,2,Zoltan Korda
173893,2,2,1,Canada Lee,Sidney Poitier,Joyce Carey,2,Zoltan Korda
126759,2,2,2,Paul Lukas,Carl Esmond,Peter van Eyck,2,William Cameron Menzies
121354,0,0,2,José Ferrer,Dean Jagger,Keenan Wynn,0,José Ferrer
176216,0,1,2,José Ferrer,Viveca Lindfors,Emlyn Williams,0,José Ferrer
28187,2,2,1,Pat Boone,Bobby Darin,Pamela Tiffin,0,José Ferrer
48836,1,2,2,Masiela Lusha,Stephen Colletti,Jonathan 'Lil J' McDaniel,2,Carlos Ramos Jr.
16444,0,2,1,Leslie Howard,David Niven,Rosamund John,0,Leslie Howard
38611,2,2,2,Sam Elliott,Tom Selleck,Jeff Osterhage,2,Robert Totten
32560,2,2,2,Richard Boone,Stuart Whitman,Anthony Franciosa,2,Gordon Douglas
75822,2,2,1,Kevin Sorbo,Anthony Quinn,Tawny Kitaen,0,Doug Lefler
107593,1,2,1,Bette Davis,Robert Montgomery,Fay Bainter,2,Bretaigne Windust
33077,1,2,0,Claudette Colbert,John Wayne,Don DeFore,2,Mervyn LeRoy
221135,1,2,2,Sissy Spacek,Henry Winkler,Art Carney,2,Jeremy Kagan
43275,2,2,2,Kyle MacLachlan,Martin Sheen,Dwight Yoakam,2,Jeremy Kagan
178541,1,1,2,Glenn Close,Jena Malone,Meat Loaf,2,Jeremy Kagan
150004,1,2,2,Dakota Fanning,Matt Frewer,Eric Close,2,John Fawcett
86382,0,2,2,Vasiliy Shukshin,Vyacheslav Tikhonov,Sergey Bondarchuk,2,Sergey Bondarchuk
118017,2,1,2,Henry Fonda,Janice Rule,Keenan Wynn,2,Burt Kennedy
5147,2,1,1,Eric Porter,Hildegard Knef,Suzanna Leigh,2,Michael Carreras
86193,1,1,2,Bruce Dern,Pat Priest,Casey Kasem,0,Anthony M. Lanza
41118,1,2,1,Seymour Hicks,Donald Calthrop,Mary Glynne,2,Henry Edwards
157919,1,1,1,Jennifer Morrison,Jamie Chung,Carrie-Anne Moss,2,Bill Guttentag
217896,2,2,1,Dominic Purcell,Ray Liotta,Erin Karpluk,2,Uwe Boll
36983,2,1,2,Bruce Campbell,Shannon Sturges,Ernie Hudson,2,Noel Nosseck
43311,1,1,1,June Allyson,Joan Collins,Dolores Gray,2,David Miller
228676,1,0,2,Ally Walker,Noell Coet,Charlie O'Connell,2,Richard Schenkman
45800,1,2,2,Jean Harlow,Clark Gable,Lionel Barrymore,2,Jack Conway
226672,2,2,1,Scott Adkins,Dolph Lundgren,Crystal Huang Yi,2,Eric Styles
44507,1,2,0,Lainie Kazan,Henry Cavill,Morgan Thompson,2,Randal Kleiser
47536,2,2,2,Alec Guinness,Simon Ward,Adolfo Celi,0,Ennio De Concini
38808,2,1,2,Glenn Ford,Julie Adams,Chill Wills,2,Budd Boetticher
66963,1,2,0,Edwige Feuillère,Gabriel Gabrio,Maurice Escande,2,Abel Gance
130633,2,0,0,Victor Francen,Line Noro,Marie Lou,2,Abel Gance
79892,0,2,0,Silvana Pampanini,Pierre Brasseur,Paul Guers,2,Abel Gance
146926,2,1,2,Keith Cooke,Tina Cote,Norbert Weisser,2,Albert Pyun
76829,2,1,2,Yves Montand,Catherine Deneuve,Luigi Vannucchi,2,Jean-Paul Rappeneau
86680,2,2,2,Ben Cross,Ned Beatty,William Russ,0,Camilo Vila
55150,2,1,2,Yul Brynner,Janice Rule,George Segal,2,Richard Wilson
263510,0,0,0,Carlos Boettcher,Mike Boettcher,Kalen M. Waite,2,David Salzberg
81396,2,1,2,James Cagney,Bette Davis,Allen Jenkins,0,Michael Curtiz
27944,2,2,1,Kippei Shiina,Gary Oldman,Misa Shimizu,2,Max Mannix
85870,2,2,1,Jérémie Renier,Benoît Magimel,Monica Scattini,0,Florent-Emilio Siri
52788,1,2,1,Chloë Sevigny,Stephen Rea,Lou Doillon,0,Douglas Buck
42485,1,0,0,Dajka Margit,Ildikó Piros,Elma Bulla,2,Károly Makk
245072,2,1,1,Görbe János,Irén Psota,Margit Bara,2,Károly Makk
199456,0,0,0,Faten Hamama,Omar Sharif,Zaki Rostom,2,Youssef Chahine
87939,1,2,2,Lucille Ball,John Hodiak,Lloyd Nolan,0,Jules Dassin
108345,2,0,2,Guy Madison,Joan Weldon,James Whitmore,2,David Butler
91480,2,1,2,Lon Chaney,Barbara Bedford,Ricardo Cortez,2,Benjamin Christensen
183247,2,1,2,Stephen Boyd,Dolores Hart,Leo McKern,2,Philip Dunne
54162,2,2,2,Erik Palladino,Tyson Beckford,Simon Rex,0,Geo Santini
207641,2,2,0,Frank Zagarino,Bryan Genesse,Beth Toussaint,0,John Eyres
1849,0,0,0,Horst Buchholz,José Ferrer,Valerie Gearon,2,Mark Robson
1260,0,0,2,Evelin Võigemast,Argo Aadli,Andero Ermel,2,Mark Robson
213443,1,2,1,Myrna Loy,Franchot Tone,Rosalind Russell,2,Richard Thorpe
90582,2,2,2,Gordon Thomson,Jim Henson,Frank Oz,2,Jim Henson
171032,2,1,1,Douglas Fairbanks Jr.,Laura La Plante,Margaret Lockwood,2,Monty Banks
36258,2,2,0,Frank Zagarino,Todd Jensen,Jennifer MacDonald,2,Mark Roper
50697,2,1,2,George Nader,Maggie Smith,Bernard Lee,2,Seth Holt
39494,2,1,2,William Powell,Margaret Lindsay,Arthur Hohl,0,Michael Curtiz
158870,2,0,0,Amari Cheatom,Trae Harris,Tone Tank,0,Shaka King
172386,2,1,2,Matthew Lillard,Bindi Irwin,Toby Wallace,2,Brendan Maher
28712,2,2,0,Edward G. Robinson,James Stewart,Rose Stradner,2,Edward Ludwig
47902,2,1,2,Nick Stahl,Rachel Nichols,Kellan Lutz,2,Edward Ludwig
48689,2,2,1,James Spader,Michael Caine,Maggie Smith,2,Peter Yates
113823,1,2,2,Jane Wyman,Van Johnson,Howard Keel,0,Charles Walters
73085,2,0,2,Aaron Paul,Justin Allen,Mike Erwin,0,John Asher
88905,1,2,1,Carmen Electra,Daniel Letterle,Mary Elizabeth Winstead,0,Jack Perez
165569,1,1,2,Erika Christensen,Katherine Heigl,Mike Vogel,2,Suri Krishnamma
140605,1,1,2,Tatum O'Neal,Irene Cara,Nicholas Campbell,2,Stephen Gyllenhaal
57012,2,1,2,Ted Danson,Mary Steenburgen,Jack Palance,2,Stephen Gyllenhaal
108251,1,1,1,Anne Heche,Jodelle Ferland,Tess Atkins,2,Stephen Gyllenhaal
43432,2,0,2,Juan Diego Botto,Susú Pecoraro,José Sacristán,2,Adolfo Aristarain
30861,1,0,2,Daniela Virgilio,Daniele Grassetti,José Sacristán,2,Gabriele Albanesi
46743,2,2,1,Anthony Michael Hall,Glynn Turman,Jenny Wright,2,Richard Tuggle
19183,2,2,2,Zac Efron,Bill Cobbs,William R. Moses,2,Craig Clyde
220746,2,1,2,Ivan Sergei,Jennifer Love Hewitt,Joel David Moore,2,Bryan Fogel
52784,0,0,2,Jonas Karlsson,Johanna Sällström,Michael Nyqvist,2,Daniel Lind Lagerlöf
45247,1,2,1,Olivia de Havilland,Rossano Brazzi,Yvette Mimieux,2,Guy Green
65489,2,2,1,Alec Guinness,Jack Hawkins,Muriel Pavlow,2,Brian Desmond Hurst
31933,2,2,1,John Ingle,Nick Price,Muriel Pavlow,2,Charles Grosvenor
83667,1,2,1,Bette Davis,Barry Sullivan,Jane Cowl,0,Curtis Bernhardt
35009,1,2,1,Ginger Rogers,Ronald Reagan,Doris Day,2,Stuart Heisler
54782,2,1,2,Treat Williams,Angie Everhart,Patrick Kilpatrick,2,Robert Radler
256503,2,1,2,Nas,Alicia Keys,Busta Rhymes,0,One9
39477,2,2,1,Shawn Christian,Chris Pine,Bre Blair,0,Ryan Craig
52252,2,2,1,Ricky Gervais,Chris Pine,Bre Blair,2,John Moffitt
231474,2,1,2,Robbie Amell,Alexa PenaVega,Keenan Tracey,0,Nisha Ganatra
238368,2,1,2,Van Johnson,June Allyson,Thomas Mitchell,2,Jack Conway
121003,1,2,2,Jean Harlow,Lionel Barrymore,Franchot Tone,2,Jack Conway
223816,2,2,1,Robert Montgomery,Walter Huston,Madge Evans,2,Jack Conway
190160,2,1,0,Lon Chaney,Anita Page,Carroll Nye,2,Jack Conway
48746,2,0,1,Thure Lindhardt,Thomas Voss,Julie R. Ølgaard,0,Rasmus Heide
95866,1,0,0,Mary Pickford,Madlaine Traverse,Charles Wellesley,2,Maurice Tourneur
70811,2,2,1,Kevin Sorbo,Anthony Quinn,Tawny Kitaen,2,Josh Becker
14387,2,1,2,Frankie Howerd,Dora Bryan,George Cole,2,Sidney Gilliat
42343,2,2,0,Alastair Sim,Bill Travers,Norah Gorsen,2,Frank Launder
228074,1,2,2,Jean Simmons,Donald Houston,Noel Purcell,2,Frank Launder
54391,1,2,1,Patricia Roc,Gordon Jackson,Anne Crawford,2,Sidney Gilliat
252360,2,0,0,Dominic Purcell,Ralitsa Paskaleva,Bashar Rahal,2,Uwe Boll
15614,2,1,1,Luke Perry,Kim Cattrall,Rebecca Gayheart,2,Armand Mastroianni
54653,2,1,1,Noel Gugliemi,Kim Cattrall,Rebecca Gayheart,0,Duane Stinnett
75834,2,2,1,Kevin Sorbo,Anthony Quinn,Tawny Kitaen,0,Bill L. Norton
18085,2,0,0,Paul Newman,Steve Squyres,Rob Manning,0,George Butler
49060,1,1,2,Melanie Griffith,Rachael Leigh Cook,Hugh Dancy,2,Eric Styles
49505,2,1,2,Jim Jefferies,Rachael Leigh Cook,Hugh Dancy,0,Tim Kirkby
72094,2,2,2,David Morrissey,Aidan Gillen,Aidan Gillen,0,Benjamin Ross
79735,2,0,2,Gregory Peck,Patricia Quinn,Robert F. Lyons,0,Henry Hathaway
48669,2,1,2,David James Elliott,Heather Marie Marsden,Jeff Fahey,2,Dan Garcia
77964,1,2,1,Bette Davis,Henry Fonda,Anita Louise,0,Edmund Goulding
90957,1,2,2,Jean Harlow,Clark Gable,Stuart Erwin,2,Sam Wood
95919,1,1,2,Shu Qi,Zhao Wei,Eddie Peng,2,Doze Niu Cheng-Tse
72483,2,1,2,Garry Marshall,Faye Dunaway,Brendan Fraser,0,Ross Kagan Marks
191717,0,0,0,Denis Shvedov,Irina Nizina,Ilya Isaev,0,Yury Bykov
29609,2,2,1,Arthur Askey,Richard Murdoch,Kathleen Harrison,2,Walter Forde
79466,2,2,2,Robert Vaughn,James Hong,Rip Torn,2,Joseph Sargent
113582,2,2,2,Robert Vaughn,David McCallum,Jack Palance,2,Joseph Sargent
96131,2,2,2,Darren McGavin,Earl Holliman,Jan-Michael Vincent,2,Joseph Sargent
221144,1,1,1,Sally Field,Eleanor Parker,Lane Bradbury,2,Joseph Sargent
133148,1,1,2,Lee Remick,Jill Clayburgh,Burt Young,2,Joseph Sargent
83849,2,2,2,Vic Morrow,Cliff De Young,Michael Constantine,2,Joseph Sargent
98130,1,2,2,Susan Anton,James Coburn,Robert Culp,2,Joseph Sargent
51681,1,1,1,Vanessa Redgrave,Jane Alexander,Maud Adams,2,Joseph Sargent
281215,2,1,2,Mike Farrell,Shelley Fabares,Keith Michell,2,Joseph Sargent
297668,2,2,1,James Cagney,Art Carney,Ellen Barkin,2,Joseph Sargent
266314,2,2,1,James Garner,Beau Bridges,Blair Brown,2,Joseph Sargent
69898,1,0,2,Cynthia Gibb,Mitchell Anderson,Peter Michael Goetz,2,Joseph Sargent
129251,2,1,2,Walter Matthau,Susan Blakely,Robert Carradine,2,Joseph Sargent
108012,0,1,2,Stephanie Zimbalist,Pamela Reed,George Grizzard,2,Joseph Sargent
108259,1,2,1,Angela Lansbury,Denholm Elliott,Cynthia Nixon,2,Joseph Sargent
263032,1,1,2,Kyra Sedgwick,Maureen Stapleton,Maximilian Schell,2,Joseph Sargent
15759,1,2,1,Glenn Close,Christopher Walken,Lexi Randall,2,Joseph Sargent
50299,2,1,2,Don Cheadle,Cicely Tyson,Mekhi Phifer,2,Joseph Sargent
38468,0,2,0,Sidney Toler,Mantan Moreland,Edwin Luke,2,Phil Rosen
19496,1,2,1,Kirstie Alley,Henry Czerny,Gloria Reuben,2,Joseph Sargent
27137,1,1,2,Jessica Lange,Tammy Blanchard,Ron White,2,Joseph Sargent
143838,2,1,1,Warren William,Sidney Fox,Aline MacMahon,2,James Flood
111024,2,1,2,Peter Ustinov,Sandra Dee,John Gavin,2,Peter Ustinov
53575,2,2,0,Buster Keaton,Jimmy Durante,Irene Purcell,2,Edward Sedgwick
101289,2,1,2,Robert Walker,Donna Reed,Keenan Wynn,2,Wesley Ruggles
162928,1,2,1,Norma Shearer,Rod La Rocque,Marie Dressler,0,Robert Z. Leonard
48341,2,2,0,Hidetoshi Nishijima,Shun Sugata,Lily,2,Kiyoshi Kurosawa
98507,2,2,1,Stuart Whitman,Roddy McDowall,Carol Lynley,2,Denis Sanders
111359,1,2,0,Valentina Cortese,Serge Reggiani,Audrey Hepburn,2,Thorold Dickinson
26250,0,2,0,Wanda Sykes,Serge Reggiani,Audrey Hepburn,1,Beth McCarthy-Miller
133241,2,1,1,Shawn Ashmore,Martha Higareda,Kate Burton,0,Tom Gustafson
47925,1,2,2,Rita Hayworth,Anthony Franciosa,Gig Young,2,Clifford Odets
177580,1,2,1,Debbie Reynolds,Bobby Van,Barbara Ruick,2,Don Weis
80032,2,1,1,Donald O'Connor,Debbie Reynolds,Una Merkel,2,Don Weis
30002,2,2,1,Fred Gwynne,Al Lewis,Yvonne De Carlo,2,Don Weis
41551,2,1,0,Jeffrey Lynn,Martha Scott,Michael Chapin,2,Will Price
184936,1,2,1,Irene Dunne,Richard Dix,Mary Boland,2,William A. Wellman
43362,2,1,0,Larry Parks,Elizabeth Taylor,Josephine Hutchinson,2,Stanley Donen
193603,2,1,0,Richard Tyson,Sherri Eakin,Jeremy Ivy,0,Terron R. Parsons
54105,2,1,1,McCaleb Burnett,Elika Portnoy,Ashley Wolfe,2,David Burton Morris
191428,2,0,0,Darvas Iván,Marianne Krencsey,Marianne Krencsey,2,Károly Makk
112049,1,2,1,Glynis Johns,Donald Sinden,Anne Crawford,2,Ralph Thomas
108917,0,2,1,Vito Russo,Larry Kramer,Lily Tomlin,2,Jeffrey Schwarz
153997,2,1,2,Alan Ladd,Virginia Mayo,Edmond O'Brien,2,Gordon Douglas
97942,0,0,0,John Stinson,Diana Davidson,Jonathan David Moses,2,William Malone
113737,2,1,2,Naveen Andrews,Glenne Headly,Hal Holbrook,1,Mira Nair
140849,2,0,0,Tony Curtis,Colleen Miller,Arthur Kennedy,2,Rudolph Maté
73832,2,2,2,Tomás Milián,Richard Wyler,Mario Brega,2,Eugenio Martín
55603,2,1,2,Roland Winters,Wanda McKay,Mantan Moreland,2,William Beaudine
138990,2,2,2,Richard Chamberlain,Nick Adams,Claude Rains,2,Boris Sagal
215453,2,2,2,Randolph Scott,George 'Gabby' Hayes,Bill Williams,2,Edwin L. Marin
74604,2,2,0,Hugh Herbert,Allen Jenkins,Marcia Ralston,0,William C. McGann
118443,2,2,0,Chad Willett,Ted Atherton,Falconer Abraham,1,Kari Skogland
16356,2,1,2,Brad Johnson,Karen Holness,Kevin Smith,1,Kari Skogland
42519,2,2,2,Strother Martin,L.Q. Jones,Charles Bateman,0,Bernard McEveety
128229,0,1,0,Harry Langdon,Gladys Brockwell,Alan Roscoe,0,Frank Capra
154073,2,2,2,Dennis Hopper,Warren Oates,Peter Boyle,2,James Frawley
97910,1,2,2,Ann Sheridan,Ronald Reagan,Richard Whorf,0,Curtis Bernhardt
186201,2,1,2,Ramon Novarro,Enid Bennett,Wallace Beery,2,Fred Niblo
68976,2,1,2,Walter Pidgeon,Ann Harding,Barry Sullivan,2,Richard Thorpe
87588,1,2,2,Margaret Lockwood,Dane Clark,Marius Goring,2,Roy Ward Baker
118154,2,0,2,Rupert Everett,Delphine Forest,F. Murray Abraham,2,Sergey Bondarchuk
87881,2,1,0,Paul Lukas,Alison Skipworth,Donald Cook,2,Edwin L. Marin
80090,1,2,0,Carole Landis,Derek Farr,Joseph Calleia,2,Edmond T. Gréville
43092,2,1,2,David Farrar,Noëlle Adam,Christopher Lee,2,Edmond T. Gréville
80633,2,2,1,Mel Ferrer,Christopher Lee,Dany Carrel,2,Edmond T. Gréville
31253,0,0,2,Jody Daniels,Leslie McRay,Tom Pace,2,Ted V. Mikels
27832,2,0,0,Sean Kenney,Monika Kelly,Sanford Mitchell,2,Ted V. Mikels
27840,0,0,1,Tura Satana,Liz Renay,Brinke Stevens,2,Ted V. Mikels
262609,0,1,2,Fletcher Sharp,Francine York,Sean Morelli,2,Ted V. Mikels
77632,2,2,2,Lee Van Cleef,Jim Brown,Leif Garrett,2,Joseph Manduke
84718,2,2,0,Claude Rains,Douglass Montgomery,Heather Angel,2,Stuart Walker
123075,1,1,1,Blair Brown,Christa Denton,Lynn Redgrave,2,Paul Wendkos
147876,2,2,2,Wallace Beery,George Raft,Jackie Cooper,2,Raoul Walsh
13699,2,0,2,Harry Connick Jr.,Mickey Rooney,Rob Paulsen,2,John Rice
